slave,0x28,address,0x0,idata,0xaa
slave,0x28,address,0x1,idata,0x1
slave,0x28,address,0x2,idata,0x0
slave,0x28,address,0x3,idata,0x15
slave,0x28,address,0x4,idata,0x1
slave,0x28,address,0x5,idata,0x1
slave,0x28,address,0x6,idata,0x0
slave,0x28,address,0x7,idata,0x0
slave,0x28,address,0x8,idata,0x0
slave,0x28,address,0x9,idata,0xf
slave,0x28,address,0xa,idata,0x0
slave,0x28,address,0xb,idata,0xf
slave,0x28,address,0xc,idata,0x7
slave,0x28,address,0xd,idata,0xd0
slave,0x28,address,0xe,idata,0x0
slave,0x28,address,0xf,idata,0x0
slave,0x28,address,0x10,idata,0x0
slave,0x28,address,0x11,idata,0x0
slave,0x28,address,0x12,idata,0x0
slave,0x28,address,0x13,idata,0x0
slave,0x28,address,0x14,idata,0x0
slave,0x28,address,0x15,idata,0x0
slave,0x28,address,0x16,idata,0x0
slave,0x28,address,0x17,idata,0x0
slave,0x28,address,0x18,idata,0x0
slave,0x28,address,0x19,idata,0x0
slave,0x28,address,0x1a,idata,0x0
slave,0x28,address,0x1b,idata,0x0
slave,0x28,address,0x1c,idata,0x0
slave,0x28,address,0x1d,idata,0x0
slave,0x28,address,0x1e,idata,0x0
slave,0x28,address,0x1f,idata,0x0
slave,0x28,address,0x20,idata,0x0
slave,0x28,address,0x21,idata,0x0
slave,0x28,address,0x22,idata,0x0
slave,0x28,address,0x23,idata,0x0
slave,0x28,address,0x24,idata,0x0
slave,0x28,address,0x25,idata,0x78
slave,0x28,address,0x26,idata,0x1
slave,0x28,address,0x27,idata,0x0
slave,0x28,address,0x28,idata,0x2
slave,0x28,address,0x29,idata,0x1
slave,0x28,address,0x2a,idata,0x1
slave,0x28,address,0x2b,idata,0x1
slave,0x28,address,0x2c,idata,0x3
slave,0x28,address,0x2d,idata,0x0
slave,0x28,address,0x2e,idata,0x0
slave,0x28,address,0x2f,idata,0x0
slave,0x28,address,0x30,idata,0x20
slave,0x28,address,0x31,idata,0x0
slave,0x28,address,0x32,idata,0x0
slave,0x28,address,0x33,idata,0x4
slave,0x28,address,0x34,idata,0x0
slave,0x28,address,0x35,idata,0x13
slave,0x28,address,0x36,idata,0x0
slave,0x28,address,0x37,idata,0x0
slave,0x28,address,0x38,idata,0x0
slave,0x28,address,0x39,idata,0x0
slave,0x28,address,0x3a,idata,0x15
slave,0x28,address,0x3b,idata,0x0
slave,0x28,address,0x3c,idata,0x1
slave,0x28,address,0x3d,idata,0x0
slave,0x28,address,0x3e,idata,0x11
slave,0x28,address,0x3f,idata,0x0
slave,0x28,address,0x40,idata,0x1
slave,0x28,address,0x41,idata,0x0
slave,0x28,address,0x42,idata,0x11
slave,0x28,address,0x43,idata,0x0
slave,0x28,address,0x44,idata,0x1
slave,0x28,address,0x45,idata,0x0
slave,0x28,address,0x46,idata,0x0
slave,0x28,address,0x47,idata,0x0
slave,0x28,address,0x48,idata,0x0
slave,0x28,address,0x49,idata,0x0
slave,0x28,address,0x4a,idata,0x1
slave,0x28,address,0x4b,idata,0x1
slave,0x28,address,0x4c,idata,0x0
slave,0x28,address,0x4d,idata,0x0
slave,0x28,address,0x4e,idata,0x0
slave,0x28,address,0x4f,idata,0x0
slave,0x28,address,0x50,idata,0x0
slave,0x28,address,0x51,idata,0x0
slave,0x28,address,0x52,idata,0x0
slave,0x28,address,0x53,idata,0x0
slave,0x28,address,0x54,idata,0x0
slave,0x28,address,0x55,idata,0x0
slave,0x28,address,0x56,idata,0x0
slave,0x28,address,0x57,idata,0x0
slave,0x28,address,0x58,idata,0x0
slave,0x28,address,0x59,idata,0x0
slave,0x28,address,0x5a,idata,0x0
slave,0x28,address,0x5b,idata,0x0
slave,0x28,address,0x5c,idata,0x0
slave,0x28,address,0x5d,idata,0x0
slave,0x28,address,0x5e,idata,0x0
slave,0x28,address,0x5f,idata,0x0
slave,0x28,address,0x60,idata,0x0
slave,0x28,address,0x61,idata,0x0
slave,0x28,address,0x62,idata,0x0
slave,0x28,address,0x63,idata,0x3
slave,0x28,address,0x64,idata,0x0
slave,0x28,address,0x65,idata,0x0
slave,0x28,address,0x66,idata,0x0
slave,0x28,address,0x67,idata,0x0
slave,0x28,address,0x68,idata,0x3
slave,0x28,address,0x69,idata,0x0
slave,0x28,address,0x6a,idata,0x3
slave,0x28,address,0x6b,idata,0x0
slave,0x28,address,0x6c,idata,0x0
slave,0x28,address,0x6d,idata,0x0
slave,0x28,address,0x6e,idata,0x12
slave,0x28,address,0x6f,idata,0x48
slave,0x28,address,0x70,idata,0x0
slave,0x28,address,0x71,idata,0x1
slave,0x28,address,0x72,idata,0xff
slave,0x28,address,0x73,idata,0x7f
slave,0x28,address,0x74,idata,0xff
slave,0x28,address,0x75,idata,0x0
slave,0x28,address,0x76,idata,0x0
slave,0x28,address,0x77,idata,0x0
slave,0x28,address,0x78,idata,0x1
slave,0x28,address,0x79,idata,0x0
slave,0x28,address,0x7a,idata,0x1
slave,0x28,address,0x7b,idata,0x12
slave,0x28,address,0x7c,idata,0x48
slave,0x28,address,0x7d,idata,0x0
slave,0x28,address,0x7e,idata,0x0
slave,0x28,address,0x7f,idata,0x0
slave,0x28,address,0x80,idata,0x11
slave,0x28,address,0x81,idata,0x0
slave,0x28,address,0x82,idata,0x0
slave,0x28,address,0x83,idata,0x0
slave,0x28,address,0x84,idata,0x0
slave,0x28,address,0x85,idata,0x0
slave,0x28,address,0x86,idata,0xf
slave,0x28,address,0x87,idata,0x0
slave,0x28,address,0x88,idata,0x0
slave,0x28,address,0x89,idata,0xf
slave,0x28,address,0x8a,idata,0x10
slave,0x28,address,0x8b,idata,0x1
slave,0x28,address,0x8c,idata,0x1
slave,0x28,address,0x8d,idata,0x0
slave,0x28,address,0x8e,idata,0x0
slave,0x28,address,0x8f,idata,0x11
slave,0x28,address,0x90,idata,0x11
slave,0x28,address,0x91,idata,0x0
slave,0x28,address,0x92,idata,0x3
slave,0x28,address,0x93,idata,0x1
slave,0x28,address,0x94,idata,0x0
slave,0x28,address,0x95,idata,0x7
slave,0x28,address,0x96,idata,0x1
slave,0x28,address,0x97,idata,0x0
slave,0x28,address,0x98,idata,0x0
slave,0x28,address,0x99,idata,0x0
slave,0x28,address,0x9a,idata,0x0
slave,0x28,address,0x9b,idata,0x0
slave,0x28,address,0x9c,idata,0x16
slave,0x28,address,0x9d,idata,0x16
slave,0x28,address,0x9e,idata,0x3f
slave,0x28,address,0x9f,idata,0x0
slave,0x28,address,0xa0,idata,0x0
slave,0x28,address,0xa1,idata,0x0
slave,0x28,address,0xa2,idata,0x0
slave,0x28,address,0xa3,idata,0x0
slave,0x28,address,0xa4,idata,0x0
slave,0x28,address,0xa5,idata,0x0
slave,0x28,address,0xa6,idata,0x0
slave,0x28,address,0xa7,idata,0x1
slave,0x28,address,0xa8,idata,0x1
slave,0x28,address,0xa9,idata,0x0
slave,0x28,address,0xaa,idata,0x0
slave,0x28,address,0xab,idata,0x98
slave,0x28,address,0xac,idata,0x0
slave,0x28,address,0xad,idata,0xff
slave,0x28,address,0xae,idata,0xf
slave,0x28,address,0xaf,idata,0x0
slave,0x28,address,0xb0,idata,0x0
slave,0x28,address,0xb1,idata,0x0
slave,0x28,address,0xb2,idata,0x0
slave,0x28,address,0xb3,idata,0x0
slave,0x28,address,0xb4,idata,0x0
slave,0x28,address,0xb5,idata,0x0
slave,0x28,address,0xb6,idata,0x0
slave,0x28,address,0xb7,idata,0x5a
slave,0x28,address,0xb8,idata,0x64
slave,0x28,address,0xb9,idata,0x39
slave,0x28,address,0xba,idata,0x2d
slave,0x28,address,0xbb,idata,0xcd
slave,0x28,address,0xbc,idata,0x2b
slave,0x28,address,0xbd,idata,0x96
slave,0x28,address,0xbe,idata,0x14
slave,0x28,address,0xbf,idata,0x29
slave,0x28,address,0xc0,idata,0x2d
slave,0x28,address,0xc1,idata,0x8d
slave,0x28,address,0xc2,idata,0x29
slave,0x28,address,0xc3,idata,0xb5
slave,0x28,address,0xc4,idata,0x9d
slave,0x28,address,0xc5,idata,0x38
slave,0x28,address,0xc6,idata,0x21
slave,0x28,address,0xc7,idata,0x37
slave,0x28,address,0xc8,idata,0x39
slave,0x28,address,0xc9,idata,0x0
slave,0x28,address,0xca,idata,0x0
slave,0x28,address,0xcb,idata,0x40
slave,0x28,address,0xcc,idata,0x0
slave,0x28,address,0xcd,idata,0x0
slave,0x28,address,0xce,idata,0xc0
slave,0x28,address,0xcf,idata,0x89
slave,0x28,address,0xd0,idata,0x7b
slave,0x28,address,0xd1,idata,0x39
slave,0x28,address,0xd2,idata,0x26
slave,0x28,address,0xd3,idata,0x45
slave,0x28,address,0xd4,idata,0x29
slave,0x28,address,0xd5,idata,0x84
slave,0x28,address,0xd6,idata,0x43
slave,0x28,address,0xd7,idata,0x1c
slave,0x28,address,0xd8,idata,0x89
slave,0x28,address,0xd9,idata,0x7b
slave,0x28,address,0xda,idata,0x39
slave,0x28,address,0xdb,idata,0x0
slave,0x28,address,0xdc,idata,0x0
slave,0x28,address,0xdd,idata,0xc0
slave,0x28,address,0xde,idata,0x88
slave,0x28,address,0xdf,idata,0x2b
slave,0x28,address,0xe0,idata,0x29
slave,0x28,address,0xe1,idata,0x4c
slave,0x28,address,0xe2,idata,0x6d
slave,0x28,address,0xe3,idata,0x39
slave,0x28,address,0xe4,idata,0x0
slave,0x28,address,0xe5,idata,0x0
slave,0x28,address,0xe6,idata,0xc0
slave,0x28,address,0xe7,idata,0x88
slave,0x28,address,0xe8,idata,0x2b
slave,0x28,address,0xe9,idata,0x29
slave,0x28,address,0xea,idata,0x4c
slave,0x28,address,0xeb,idata,0x6d
slave,0x28,address,0xec,idata,0x39
slave,0x28,address,0xed,idata,0x0
slave,0x28,address,0xee,idata,0x0
slave,0x28,address,0xef,idata,0xc0
slave,0x28,address,0xf0,idata,0x84
slave,0x28,address,0xf1,idata,0x43
slave,0x28,address,0xf2,idata,0x1c
slave,0x28,address,0xf3,idata,0x3d
slave,0x28,address,0xf4,idata,0xd
slave,0x28,address,0xf5,idata,0x2a
slave,0x28,address,0xf6,idata,0x44
slave,0x28,address,0xf7,idata,0x47
slave,0x28,address,0xf8,idata,0x3a
slave,0x28,address,0xf9,idata,0x0
slave,0x28,address,0xfa,idata,0x0
slave,0x28,address,0xfb,idata,0x40
slave,0x28,address,0xfc,idata,0x39
slave,0x28,address,0xfd,idata,0xed
slave,0x28,address,0xfe,idata,0x29
slave,0x28,address,0xff,idata,0x40
slave,0x29,address,0x0,idata,0x27
slave,0x29,address,0x1,idata,0x3a
slave,0x29,address,0x2,idata,0x0
slave,0x29,address,0x3,idata,0x0
slave,0x29,address,0x4,idata,0x40
slave,0x29,address,0x5,idata,0x35
slave,0x29,address,0x6,idata,0xcd
slave,0x29,address,0x7,idata,0x29
slave,0x29,address,0x8,idata,0x3c
slave,0x29,address,0x9,idata,0x7
slave,0x29,address,0xa,idata,0x3a
slave,0x29,address,0xb,idata,0x0
slave,0x29,address,0xc,idata,0x0
slave,0x29,address,0xd,idata,0x40
slave,0x29,address,0xe,idata,0x31
slave,0x29,address,0xf,idata,0xad
slave,0x29,address,0x10,idata,0x29
slave,0x29,address,0x11,idata,0x38
slave,0x29,address,0x12,idata,0xe7
slave,0x29,address,0x13,idata,0x39
slave,0x29,address,0x14,idata,0x0
slave,0x29,address,0x15,idata,0x0
slave,0x29,address,0x16,idata,0x40
slave,0x29,address,0x17,idata,0x2d
slave,0x29,address,0x18,idata,0x8d
slave,0x29,address,0x19,idata,0x29
slave,0x29,address,0x1a,idata,0x34
slave,0x29,address,0x1b,idata,0xc7
slave,0x29,address,0x1c,idata,0x39
slave,0x29,address,0x1d,idata,0x0
slave,0x29,address,0x1e,idata,0x0
slave,0x29,address,0x1f,idata,0x40
slave,0x29,address,0x20,idata,0x29
slave,0x29,address,0x21,idata,0x6d
slave,0x29,address,0x22,idata,0x29
slave,0x29,address,0x23,idata,0x30
slave,0x29,address,0x24,idata,0xa7
slave,0x29,address,0x25,idata,0x39
slave,0x29,address,0x26,idata,0x0
slave,0x29,address,0x27,idata,0x0
slave,0x29,address,0x28,idata,0x40
slave,0x29,address,0x29,idata,0x29
slave,0x29,address,0x2a,idata,0xd
slave,0x29,address,0x2b,idata,0x2a
slave,0x29,address,0x2c,idata,0x30
slave,0x29,address,0x2d,idata,0x47
slave,0x29,address,0x2e,idata,0x3a
slave,0x29,address,0x2f,idata,0x0
slave,0x29,address,0x30,idata,0x0
slave,0x29,address,0x31,idata,0x40
slave,0x29,address,0x32,idata,0x4b
slave,0x29,address,0x33,idata,0xdf
slave,0x29,address,0x34,idata,0x3b
slave,0x29,address,0x35,idata,0x0
slave,0x29,address,0x36,idata,0x0
slave,0x29,address,0x37,idata,0x40
slave,0x29,address,0x38,idata,0x4b
slave,0x29,address,0x39,idata,0x9f
slave,0x29,address,0x3a,idata,0x3a
slave,0x29,address,0x3b,idata,0x0
slave,0x29,address,0x3c,idata,0x0
slave,0x29,address,0x3d,idata,0x40
slave,0x29,address,0x3e,idata,0x2b
slave,0x29,address,0x3f,idata,0x6d
slave,0x29,address,0x40,idata,0x29
slave,0x29,address,0x41,idata,0x2f
slave,0x29,address,0x42,idata,0x8d
slave,0x29,address,0x43,idata,0x29
slave,0x29,address,0x44,idata,0x33
slave,0x29,address,0x45,idata,0xad
slave,0x29,address,0x46,idata,0x29
slave,0x29,address,0x47,idata,0x37
slave,0x29,address,0x48,idata,0xcd
slave,0x29,address,0x49,idata,0x29
slave,0x29,address,0x4a,idata,0x3b
slave,0x29,address,0x4b,idata,0xed
slave,0x29,address,0x4c,idata,0x29
slave,0x29,address,0x4d,idata,0x3f
slave,0x29,address,0x4e,idata,0xd
slave,0x29,address,0x4f,idata,0x2a
slave,0x29,address,0x50,idata,0x32
slave,0x29,address,0x51,idata,0xa7
slave,0x29,address,0x52,idata,0x39
slave,0x29,address,0x53,idata,0x36
slave,0x29,address,0x54,idata,0xc7
slave,0x29,address,0x55,idata,0x39
slave,0x29,address,0x56,idata,0x3a
slave,0x29,address,0x57,idata,0xe7
slave,0x29,address,0x58,idata,0x39
slave,0x29,address,0x59,idata,0x3e
slave,0x29,address,0x5a,idata,0x7
slave,0x29,address,0x5b,idata,0x3a
slave,0x29,address,0x5c,idata,0x42
slave,0x29,address,0x5d,idata,0x27
slave,0x29,address,0x5e,idata,0x3a
slave,0x29,address,0x5f,idata,0x46
slave,0x29,address,0x60,idata,0x47
slave,0x29,address,0x61,idata,0x3a
slave,0x29,address,0x62,idata,0x0
slave,0x29,address,0x63,idata,0x0
slave,0x29,address,0x64,idata,0x40
slave,0x29,address,0x65,idata,0x0
slave,0x29,address,0x66,idata,0x0
slave,0x29,address,0x67,idata,0x40
slave,0x29,address,0x68,idata,0x0
slave,0x29,address,0x69,idata,0x0
slave,0x29,address,0x6a,idata,0x40
slave,0x29,address,0x6b,idata,0x0
slave,0x29,address,0x6c,idata,0x0
slave,0x29,address,0x6d,idata,0x40
slave,0x29,address,0x6e,idata,0x0
slave,0x29,address,0x6f,idata,0x0
slave,0x29,address,0x70,idata,0x40
slave,0x29,address,0x71,idata,0x0
slave,0x29,address,0x72,idata,0x0
slave,0x29,address,0x73,idata,0x40
slave,0x29,address,0x74,idata,0x51
slave,0x29,address,0x75,idata,0xaf
slave,0x29,address,0x76,idata,0x3a
slave,0x29,address,0x77,idata,0x59
slave,0x29,address,0x78,idata,0xef
slave,0x29,address,0x79,idata,0x3a
slave,0x29,address,0x7a,idata,0x61
slave,0x29,address,0x7b,idata,0x2f
slave,0x29,address,0x7c,idata,0x3b
slave,0x29,address,0x7d,idata,0x69
slave,0x29,address,0x7e,idata,0x6f
slave,0x29,address,0x7f,idata,0x3b
slave,0x29,address,0x80,idata,0x71
slave,0x29,address,0x81,idata,0xaf
slave,0x29,address,0x82,idata,0x3b
slave,0x29,address,0x83,idata,0x79
slave,0x29,address,0x84,idata,0xef
slave,0x29,address,0x85,idata,0x3b
slave,0x29,address,0x86,idata,0x0
slave,0x29,address,0x87,idata,0x0
slave,0x29,address,0x88,idata,0x40
slave,0x29,address,0x89,idata,0x0
slave,0x29,address,0x8a,idata,0x0
slave,0x29,address,0x8b,idata,0x40
slave,0x29,address,0x8c,idata,0x0
slave,0x29,address,0x8d,idata,0x0
slave,0x29,address,0x8e,idata,0x40
slave,0x29,address,0x8f,idata,0x0
slave,0x29,address,0x90,idata,0x0
slave,0x29,address,0x91,idata,0x40
slave,0x29,address,0x92,idata,0x0
slave,0x29,address,0x93,idata,0x0
slave,0x29,address,0x94,idata,0x40
slave,0x29,address,0x95,idata,0x0
